id,seq_no,total_col,material_code,material_name,spec_model,aux_attr,warehouse,bin_location,stock_status,stock_type,inventory_uom,base_uom,inventory_qty,reserved_inventory_qty,available_inventory_qty,base_qty,reserved_base_qty,available_base_qty,batch_no,batch_master,manufacture_date,expiry_date,inventory_org,owner_type,owner,custodian_type,custodian,conv_ratio,purchase_qty_reserved,purchase_uom,conv_ratio_available,purchase_qty_available,purchase_qty,conv_ratio_reserved,inbound_date
0000039322,3632,,539-000085,贴片电阻,"47R,1206,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,85000.000000,0.000000,85000.000000,85000.000000,0.000000,85000.000000,202604230001,202604230001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-23
0000002359,3633,,539-000085,贴片电阻,"47R,1206,1%",,苏州待处理仓,B26-01-02,可用,普通,个,个,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000041730,3634,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,6000.000000,0.000000,6000.000000,6000.000000,0.000000,6000.000000,202604180001,202604180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-18
0000001297,3635,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,4100.000000,0.000000,4100.000000,4100.000000,0.000000,4100.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000018769,3636,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,2700.000000,0.000000,2700.000000,2700.000000,0.000000,2700.000000,202511210001,202511210001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-11-21
0000036070,3637,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,1000.000000,0.000000,1000.000000,1000.000000,0.000000,1000.000000,202603060001,202603060001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-06
0000039404,3638,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州德华电子有限公司,可用,普通,个,个,20627.000000,0.000000,20627.000000,20627.000000,0.000000,20627.000000,202603060001,202603060001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-06
0000001623,3639,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,97.000000,0.000000,97.000000,97.000000,0.000000,97.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000040390,3640,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,8746.000000,0.000000,8746.000000,8746.000000,0.000000,8746.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000036055,3641,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,4000.000000,0.000000,4000.000000,4000.000000,0.000000,4000.000000,202602070002,202602070002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-02-07
0000002909,3642,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,临时委外仓位,可用,普通,个,个,901.000000,0.000000,901.000000,901.000000,0.000000,901.000000,20250331-001,20250331-001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000038265,3643,,539-000086,贴片电阻,"36K,1206,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,104000.000000,0.000000,104000.000000,104000.000000,0.000000,104000.000000,202604180001,202604180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-18
0000001903,3644,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,昆山铨宝电子有限公司,可用,普通,个,个,52.000000,0.000000,52.000000,52.000000,0.000000,52.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000043812,3645,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,1816.000000,0.000000,1816.000000,1816.000000,0.000000,1816.000000,202512300001,202512300001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-30
0000038671,3646,,539-000086,贴片电阻,"36K,1206,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,774.000000,0.000000,774.000000,774.000000,0.000000,774.000000,202603060001,202603060001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-06
0000002334,3647,,539-000086,贴片电阻,"36K,1206,1%",,苏州待处理仓,B26-01-02,可用,普通,个,个,2.000000,0.000000,2.000000,2.000000,0.000000,2.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000040505,3651,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,509.000000,0.000000,509.000000,509.000000,0.000000,509.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000001306,3652,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,2721.000000,0.000000,2721.000000,2721.000000,0.000000,2721.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000035878,3653,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,29900.000000,0.000000,29900.000000,29900.000000,0.000000,29900.000000,202604010001,202604010001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-01
0000025060,3654,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,2156.000000,0.000000,2156.000000,2156.000000,0.000000,2156.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000043615,3655,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202604010001,202604010001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-01
0000043782,3656,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,巨传待发物料,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202604010001,202604010001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-01
0000041432,3657,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,40000.000000,0.000000,40000.000000,40000.000000,0.000000,40000.000000,202604300001,202604300001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-30
0000025062,3658,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,120.000000,0.000000,120.000000,120.000000,0.000000,120.000000,202601140002,202601140002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000017955,3659,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,300.000000,0.000000,300.000000,300.000000,0.000000,300.000000,202507120001,202507120001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-12
0000035521,3660,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,1618.000000,0.000000,1618.000000,1618.000000,0.000000,1618.000000,202601140002,202601140002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000033187,3661,,539-000088,贴片电阻,"49.9R,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,30000.000000,0.000000,30000.000000,30000.000000,0.000000,30000.000000,202604010001,202604010001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-01
0000023808,3662,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,20000.000000,0.000000,20000.000000,20000.000000,0.000000,20000.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000040517,3663,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,26.000000,0.000000,26.000000,26.000000,0.000000,26.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000008816,3664,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,483.000000,0.000000,483.000000,483.000000,0.000000,483.000000,202507110001,202507110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-11
0000009661,3665,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202507240001,202507240001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-24
0000001486,3666,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,1991.000000,0.000000,1991.000000,1991.000000,0.000000,1991.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000011366,3667,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,483.000000,0.000000,483.000000,483.000000,0.000000,483.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000011375,3668,,539-000089,贴片电阻,"11.3K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,9517.000000,0.000000,9517.000000,9517.000000,0.000000,9517.000000,202507110001,202507110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-11
0000012611,3669,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,9708.000000,0.000000,9708.000000,9708.000000,0.000000,9708.000000,202507240001,202507240001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-24
0000001044,3670,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,100.000000,0.000000,100.000000,100.000000,0.000000,100.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000023796,3671,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,9849.000000,0.000000,9849.000000,9849.000000,0.000000,9849.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000031249,3672,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州不良品仓,B26-01-02,可用,普通,个,个,151.000000,0.000000,151.000000,151.000000,0.000000,151.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000016547,3673,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,8827.000000,0.000000,8827.000000,8827.000000,0.000000,8827.000000,202508070001,202508070001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-07
0000003090,3674,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,临时委外仓位,可用,普通,个,个,7.000000,0.000000,7.000000,7.000000,0.000000,7.000000,20250331-001,20250331-001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000031067,3675,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州不良品仓,B26-01-02,可用,普通,个,个,292.000000,0.000000,292.000000,292.000000,0.000000,292.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000002323,3676,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州待处理仓,B26-01-02,可用,普通,个,个,19.000000,0.000000,19.000000,19.000000,0.000000,19.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000002804,3677,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,临时委外仓位,可用,普通,个,个,121.000000,0.000000,121.000000,121.000000,0.000000,121.000000,20250331-001,20250331-001,,,苏州友安电子科技有限公司,业务组织,苏州友安电子科技有限公司,库存组织,苏州友安电子科技有限公司,,,,,,,,2025-03-31
0000008573,3678,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,8841.000000,0.000000,8841.000000,8841.000000,0.000000,8841.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000040562,3679,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,71.000000,0.000000,71.000000,71.000000,0.000000,71.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000016561,3680,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,202.000000,0.000000,202.000000,202.000000,0.000000,202.000000,202507240001,202507240001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-24
0000031042,3702,,539-000094,贴片电阻,"102K,0402,1%",,苏州不良品仓,B26-01-02,可用,普通,个,个,92.000000,0.000000,92.000000,92.000000,0.000000,92.000000,202512200001,202512200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-20
0000038098,3681,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000033170,3682,,539-000090,贴片电阻,"12.1K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202603310001,202603310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-31
0000029980,3683,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,16695.000000,0.000000,16695.000000,16695.000000,0.000000,16695.000000,202512200001,202512200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-20
0000021627,3684,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,上海丰崇电子科技有限公司,可用,普通,个,个,1054.000000,0.000000,1054.000000,1054.000000,0.000000,1054.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000015226,3685,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,苏州德华电子有限公司,可用,普通,个,个,25.000000,0.000000,25.000000,25.000000,0.000000,25.000000,202505110001,202505110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-11
0000021670,3686,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,上海丰崇电子科技有限公司,可用,普通,个,个,8946.000000,0.000000,8946.000000,8946.000000,0.000000,8946.000000,202505110002,202505110002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-11
0000019192,3687,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,上海丰崇电子科技有限公司,可用,普通,个,个,3565.000000,0.000000,3565.000000,3565.000000,0.000000,3565.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000006708,3688,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,546.000000,0.000000,546.000000,546.000000,0.000000,546.000000,202505110002,202505110002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-11
0000023828,3689,,539-000091,贴片电阻,"22.1K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,508.000000,0.000000,508.000000,508.000000,0.000000,508.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000000297,3692,,539-000093,贴片电阻,"90.9K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,20487.000000,0.000000,20487.000000,20487.000000,0.000000,20487.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000008813,3693,,539-000093,贴片电阻,"90.9K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202507110001,202507110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-11
0000009643,3694,,539-000093,贴片电阻,"90.9K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202507240001,202507240001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-24
0000001499,3695,,539-000093,贴片电阻,"90.9K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,6944.000000,0.000000,6944.000000,6944.000000,0.000000,6944.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000041008,3696,,539-000093,贴片电阻,"90.9K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,26.000000,0.000000,26.000000,26.000000,0.000000,26.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000020248,3697,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,2000.000000,0.000000,2000.000000,2000.000000,0.000000,2000.000000,202511180001,202511180001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-11-18
0000003677,3698,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,7027.000000,0.000000,7027.000000,7027.000000,0.000000,7027.000000,202503310001,202503310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000018030,3699,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,91.000000,0.000000,91.000000,91.000000,0.000000,91.000000,202510200002,202510200002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000021517,3700,,539-000094,贴片电阻,"102K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,17829.000000,0.000000,17829.000000,17829.000000,0.000000,17829.000000,202512200001,202512200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-20
0000023789,3701,,539-000094,贴片电阻,"102K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,30000.000000,0.000000,30000.000000,30000.000000,0.000000,30000.000000,202601140001,202601140001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-14
0000029926,3703,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,8705.000000,0.000000,8705.000000,8705.000000,0.000000,8705.000000,202512200001,202512200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-20
0000015979,3704,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,675.000000,0.000000,675.000000,675.000000,0.000000,675.000000,202505190003,202505190003,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-19
0000016756,3705,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,9909.000000,0.000000,9909.000000,9909.000000,0.000000,9909.000000,202510200002,202510200002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000040877,3706,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,2456.000000,0.000000,2456.000000,2456.000000,0.000000,2456.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000001280,3707,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,7177.000000,0.000000,7177.000000,7177.000000,0.000000,7177.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000015173,3708,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,苏州德华电子有限公司,可用,普通,个,个,170.000000,0.000000,170.000000,170.000000,0.000000,170.000000,202505190002,202505190002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-19
0000029993,3709,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,2358.000000,0.000000,2358.000000,2358.000000,0.000000,2358.000000,202505190002,202505190002,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-05-19
0000017996,3710,,539-000094,贴片电阻,"102K,0402,1%",,苏州委外加工仓,浙江巨传电子股份有限公司,可用,普通,个,个,4709.000000,0.000000,4709.000000,4709.000000,0.000000,4709.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000026120,3711,,539-000095,贴片电阻,"124K,0402,1%",,苏州委外加工仓,乾创电子（苏州）有限公司,可用,普通,个,个,7060.000000,0.000000,7060.000000,7060.000000,0.000000,7060.000000,202507110001,202507110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-11
0000021525,3712,,539-000095,贴片电阻,"124K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,9940.000000,0.000000,9940.000000,9940.000000,0.000000,9940.000000,202512200001,202512200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-12-20
0000001338,3713,,539-000095,贴片电阻,"124K,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,1697.000000,0.000000,1697.000000,1697.000000,0.000000,1697.000000,20250331,20250331,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-03-31
0000033149,3714,,539-000095,贴片电阻,"124K,0402,1%",,苏州电子原料仓,D01-01-01,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202603310001,202603310001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-03-31
0000016783,3715,,539-000096,贴片电阻,"226K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,9209.000000,0.000000,9209.000000,9209.000000,0.000000,9209.000000,202510200001,202510200001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-10-20
0000040624,3716,,539-000096,贴片电阻,"226K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,1229.000000,0.000000,1229.000000,1229.000000,0.000000,1229.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000025643,3717,,539-000097,贴片电阻,"300K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,10000.000000,0.000000,10000.000000,10000.000000,0.000000,10000.000000,202601110001,202601110001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-01-11
0000040590,3718,,539-000097,贴片电阻,"300K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,281.000000,0.000000,281.000000,281.000000,0.000000,281.000000,20260429,20260429,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2026-04-29
0000017943,3719,,539-000097,贴片电阻,"300K,0402,1%",,苏州委外加工仓,苏州朋协智控科技有限公司,可用,普通,个,个,600.000000,0.000000,600.000000,600.000000,0.000000,600.000000,202507120001,202507120001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-07-12
0000011379,3720,,539-000097,贴片电阻,"300K,0402,1%",,苏州委外加工仓,苏州华誉智能科技有限公司,可用,普通,个,个,3481.000000,0.000000,3481.000000,3481.000000,0.000000,3481.000000,202508060001,202508060001,,,新疆友农科技集团,业务组织,新疆友农科技集团,库存组织,新疆友农科技集团,,,,,,,,2025-08-06
