id,billno,biztime,billtype_name,org_name,auditdate,entry_id,material_number,material_name,qty,unit_name,huid_xmh_name,srcbillid,srcbillnumber,srcbillentryid,joinqty,rowclosestatus_title,rowterminatestatus_title
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010530,527-000038,Sample Business Label 066ae8fd,12000.0000,piece,701-006-2508-10K,0,,0,12000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010531,849-000037,Sample Business Label 65b45af3,60000.0000,piece,701-006-2508-10K,0,,0,60000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010532,165-001094,Sample Business Label ef8d4c5a,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010533,165-001095,Sample Business Label a0608b5f,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010534,165-001096,Sample Business Label 0bc87af6,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010535,165-001158,Sample Business Label 72068dc7,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010536,165-001159,Sample Business Label 4a00fa6a,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010537,321-000324,YN300E_801_U113_P3_PCB,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010538,733-000164,Sample Business Label c16ef3b5,15000.0000,piece,701-006-2508-10K,0,,0,15000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010539,358-000158,PMOS,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010540,454-000230,Sample Business Label 13a7d943,22500.0000,piece,701-006-2508-10K,0,,0,22500.0000,Closed,Normal
0000010387,CGSQ-250806-000002,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:19:43,0000010541,589-000020,Sample Business Label 99bd4951,30000.0000,piece,701-006-2508-10K,0,,0,30000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010543,356-000277,Sample Business Label 60adf3d4,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010544,770-000148,Sample Business Label a839e846,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010545,321-000233,Sample Business Label 509b79c8,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010546,165-001103,Sample Business Label 3eba2c82,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010547,356-000277,Sample Business Label 60adf3d4,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010548,770-000147,Sample Business Label 4ac67a83,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010549,321-000234,Sample Business Label b7e47aa9,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010542,CGSQ-250806-000004,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 11:33:18,0000010550,165-001103,Sample Business Label 3eba2c82,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010560,725-000190,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010561,725-000221,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010562,725-000179,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010563,725-000328,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010564,725-000344,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010565,725-000226,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010566,725-000104,Sample Business Label 05087a91,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010567,725-000089,Sample Business Label 05087a91,4000.0000,piece,TA400-020-2504-6.5K,0,,0,4000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010568,725-000019,Sample Business Label 05087a91,2000.0000,piece,TA400-020-2504-6.5K,0,,0,2000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010569,725-000157,Sample Business Label 511eda64,1000.0000,piece,TA400-020-2504-6.5K,0,,0,1000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010570,725-000234,Sample Business Label 511eda64,1000.0000,piece,TA400-020-2504-6.5K,0,,0,1000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010571,725-000227,Sample Business Label 511eda64,1000.0000,piece,TA400-020-2504-6.5K,0,,0,0.0000,Closed,Sample Business Label b084203e
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010572,725-000228,Sample Business Label 511eda64,1000.0000,piece,TA400-020-2504-6.5K,0,,0,1000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010573,690-000045,Sample Business Label 87df3301,6000.0000,piece,TA400-020-2504-6.5K,0,,0,6000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010574,690-000048,Sample Business Label 87df3301,6000.0000,piece,TA400-020-2504-6.5K,0,,0,6000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010575,690-000047,Sample Business Label 87df3301,6000.0000,piece,TA400-020-2504-6.5K,0,,0,6000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010576,690-000046,Sample Business Label 87df3301,6000.0000,piece,TA400-020-2504-6.5K,0,,0,6000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010577,454-000009,Sample Business Label 2b176d5b,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010578,454-000050,Sample Business Label 0c135faf,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010579,454-000169,Sample Business Label 99d65bb6,3000.0000,piece,TA400-020-2504-6.5K,0,,0,0.0000,Closed,Sample Business Label b084203e
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010580,454-000184,Sample Business Label 26f453b2,750.0000,piece,TA400-020-2504-6.5K,0,,0,750.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010581,356-000292,Sample Business Label 22c9f0ee,1500.0000,piece,TA400-020-2504-6.5K,0,,0,1500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010582,356-000293,Sample Business Label 7867e7d0,500.0000,piece,TA400-020-2504-6.5K,0,,0,500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010583,733-000147,Sample Business Label de3ed42c,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010584,733-000033,Sample Business Label 43b7aeb5,1500.0000,piece,TA400-020-2504-6.5K,0,,0,1500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010585,733-000088,Sample Business Label 43b7aeb5,1500.0000,piece,TA400-020-2504-6.5K,0,,0,1500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010586,358-000091,Sample Business Label 6e2963c0,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010587,358-000077,MOSFET,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010588,358-000136,Sample Business Label a1d3a332,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010589,539-000001,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010590,539-000026,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010591,539-000062,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010592,539-000005,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010593,539-000031,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010594,539-000008,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010595,539-000169,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010596,539-000040,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010597,539-000013,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010598,539-000382,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010599,539-000144,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010600,539-000018,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010601,539-000147,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010602,539-000252,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010603,539-000021,Sample Business Label b85ec631,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010604,539-000476,Sample Business Label 333baf41,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010605,539-000502,Sample Business Label 333baf41,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010606,539-000318,Sample Business Label b85ec631,5000.0000,piece,TA400-020-2504-6.5K,0,,0,5000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010607,733-000121,Sample Business Label 26a99aed,2000.0000,piece,TA400-020-2504-6.5K,0,,0,2000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010608,972-000519,Sample Business Label 57be4f5e,15300.0000,piece,TA400-020-2504-6.5K,0,,0,15300.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010609,972-000634,Sample Business Label a7b474ca,500.0000,piece,TA400-020-2504-6.5K,0,,0,0.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010610,972-000674,Sample Business Label c11fd6ce,500.0000,piece,TA400-020-2504-6.5K,0,,0,500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010611,182-000033,Sample Business Label 609ed820,500.0000,piece,TA400-020-2504-6.5K,0,,0,0.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010612,972-000520,SPI NOR FLASH,2000.0000,piece,TA400-020-2504-6.5K,0,,0,2000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010613,972-000530,Sample Business Label 39763353,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010614,972-000065,Sample Business Label e1eae4bf,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010615,972-000673,Sample Business Label 66d870af,2500.0000,piece,TA400-020-2504-6.5K,0,,0,2500.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010616,972-000379,Sample Business Label 4be8e222,4000.0000,piece,TA400-020-2504-6.5K,0,,0,4000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010617,554-000053,Sample Business Label 7beabae5,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010618,554-000056,Sample Business Label 5c617ad2,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010619,554-000075,Sample Business Label 042b653a,4000.0000,piece,TA400-020-2504-6.5K,0,,0,4000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010620,972-000462,Sample Business Label 69256eb5,3000.0000,piece,TA400-020-2504-6.5K,0,,0,3000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010621,527-000047,Sample Business Label 746e90e7,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010622,527-000036,Sample Business Label 066ae8fd,10000.0000,piece,TA400-020-2504-6.5K,0,,0,10000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010623,527-000003,Sample Business Label 066ae8fd,12000.0000,piece,TA400-020-2504-6.5K,0,,0,12000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010624,539-000024,Sample Business Label b85ec631,5000.0000,piece,TA400-020-2504-6.5K,0,,0,5000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010625,972-000519,Sample Business Label 57be4f5e,15300.0000,piece,TA400-020-2504-6.5K,0,,0,15300.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010626,356-000081,Sample Business Label 51383bfa,5000.0000,piece,TA400-020-2504-6.5K,0,,0,5000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010627,554-000053,Sample Business Label 7beabae5,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010628,527-000047,Sample Business Label 746e90e7,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010559,CGSQ-250806-000008,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:28:29,0000010629,527-000036,Sample Business Label 066ae8fd,20000.0000,piece,TA400-020-2504-6.5K,0,,0,20000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010630,725-000064,Sample Business Label 05087a91,10000.0000,piece,701-006-2508-10K,0,,0,10000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010631,725-000359,Sample Business Label 05087a91,20000.0000,piece,701-006-2508-10K,0,,0,20000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010632,725-000363,Sample Business Label 05087a91,60000.0000,piece,701-006-2508-10K,0,,0,60000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010633,539-000003,Sample Business Label b85ec631,70000.0000,piece,701-006-2508-10K,0,,0,70000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010634,539-000022,Sample Business Label b85ec631,50000.0000,piece,701-006-2508-10K,0,,0,50000.0000,Closed,Normal
0000010636,CGSQ-250806-000009,2025-08-06 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-06 23:35:20,0000010635,733-000084,Sample Business Label de3ed42c,8000.0000,piece,701-006-2508-10K,0,,0,8000.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010638,454-000322,Sample Business Label 2b176d5b,3000.0000,piece,418-001-2508-0.3K,0,,0,0.0000,Closed,Sample Business Label b084203e
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010639,972-000726,CPU,300.0000,piece,418-001-2508-0.3K,0,,0,300.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010640,972-000725,PMIC,300.0000,piece,418-001-2508-0.3K,0,,0,300.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010641,972-000772,LPDDR4/4X,300.0000,piece,418-001-2508-0.3K,0,,0,0.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010642,972-000758,eMMC,1120.0000,piece,418-001-2508-0.3K,0,,0,0.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010643,527-000025,Sample Business Label 066ae8fd,3000.0000,piece,418-001-2508-0.3K,0,,0,3000.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010644,454-000310,Sample Business Label 2b176d5b,3000.0000,piece,412-001-2508-0.5K,0,,0,3000.0000,Closed,Normal
0000010637,CGSQ-250807-000002,2025-08-07 00:00:00,Production Project Purchase Request,Sample Business Label 986f8dd6,2025-08-07 10:04:37,0000010645,454-000213,Sample Business Label bf94698e,3000.0000,piece,412-001-2508-0.5K,0,,0,3000.0000,Closed,Normal
